A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
1.85	-0.173	-1.71	0.09334	0.309827	2.93	0.09334	0	NA	NA	NA
2.15	0.198	1.85	0.07008	0.266773	3.43	0.07008	0	NA	NA	NA
1.48	0.037	0.46	0.64945	0.835275	0.21	0.64945	0	NA	NA	NA
3.2	-0.167	-1.46	0.1516	0.402304	2.12	0.1516	0	NA	NA	NA
1.31	-0.07	-0.84	0.40307	0.66881	0.71	0.40307	0	NA	NA	NA
2.15	0.049	0.33	0.7436	0.88655	0.11	0.7436	0	NA	NA	NA
1.23	-0.118	-1.61	0.11419	0.345081	2.59	0.11419	0	NA	NA	NA
3.05	-0.043	-0.28	0.78041	0.904984	0.08	0.78041	0	NA	NA	NA
2.39	0.083	0.6	0.55393	0.777751	0.36	0.55393	0	NA	NA	NA
1.35	-0.163	-2.01	0.04961	0.219762	4.05	0.04961	0	NA	NA	NA
3.92	0.04	0.19	0.84747	0.936692	0.04	0.84747	0	NA	NA	NA
1.61	-0.101	-0.99	0.32696	0.602953	0.98	0.32696	0	NA	NA	NA
3.36	-0.453	-3.59	0.00077	0.020298	12.86	0.00077	-1	NA	NA	NA
2.85	0.024	0.13	0.89936	0.961239	0.02	0.89936	0	NA	NA	NA
1.4	0.199	2.08	0.04279	0.203274	4.33	0.04279	0	NA	NA	NA
1.3	-0.043	-0.59	0.55742	0.780287	0.35	0.55742	0	NA	NA	NA
1.32	-0.15	-1.82	0.07527	0.276703	3.3	0.07527	0	NA	NA	NA
2.53	-0.256	-1.82	0.07455	0.275504	3.32	0.07455	0	NA	NA	NA
2.79	0.035	0.26	0.79618	0.912449	0.07	0.79618	0	NA	NA	NA
2.69	-0.044	-0.23	0.81893	0.923927	0.05	0.81893	0	NA	NA	NA
1.74	0.019	0.21	0.83117	0.929264	0.05	0.83117	0	NA	NA	NA
3.31	0.011	0.07	0.94353	0.979159	0.01	0.94353	0	NA	NA	NA
1.69	-0.366	-3.04	0.00384	0.051453	9.21	0.00384	0	NA	NA	NA
1.59	-0.313	-3.62	7e-04	0.01901	13.1	7e-04	-1	NA	NA	NA
1.97	0.166	1.54	0.13003	0.370284	2.37	0.13003	0	NA	NA	NA
1.81	0.188	2.03	0.0476	0.214694	4.13	0.0476	0	NA	NA	NA
1.99	-0.156	-0.78	0.43728	0.696053	0.61	0.43728	0	NA	NA	NA
3.16	0.506	2.86	0.00618	0.067338	8.19	0.00618	0	NA	NA	NA
1.8	0.054	0.5	0.62247	0.819821	0.25	0.62247	0	NA	NA	NA
1.52	-0.008	-0.1	0.92118	0.969898	0.01	0.92118	0	NA	NA	NA
2.34	0.021	0.15	0.87993	0.952042	0.02	0.87993	0	NA	NA	NA
1.35	-0.085	-1.14	0.26172	0.53847	1.29	0.26172	0	NA	NA	NA
1.91	-0.109	-0.99	0.32519	0.601445	0.99	0.32519	0	NA	NA	NA
1.53	-0.172	-1.81	0.07661	0.279401	3.27	0.07661	0	NA	NA	NA
2.92	-0.317	-2.11	0.03989	0.195253	4.46	0.03989	0	NA	NA	NA
1.27	0.088	1.27	0.2108	0.480174	1.61	0.2108	0	NA	NA	NA
1.13	-0.067	-1.07	0.28861	0.565821	1.15	0.28861	0	NA	NA	NA
1.55	-0.065	-0.74	0.46354	0.714069	0.55	0.46354	0	NA	NA	NA
1.25	-0.089	-1.32	0.19332	0.458593	1.74	0.19332	0	NA	NA	NA
1.9	0.1	1.01	0.31625	0.593822	1.03	0.31625	0	NA	NA	NA
1.78	0.123	1.06	0.29212	0.568865	1.13	0.29212	0	NA	NA	NA
1.26	-0.105	-1.57	0.12324	0.359471	2.46	0.12324	0	NA	NA	NA
2.98	-0.052	-0.14	0.88725	0.955632	0.02	0.88725	0	NA	NA	NA
1.81	-0.179	-1.57	0.12255	0.358529	2.47	0.12255	0	NA	NA	NA
1.75	0.054	0.7	0.48547	0.730292	0.49	0.48547	0	NA	NA	NA
3.97	-0.204	-1.72	0.0913	0.306681	2.97	0.0913	0	NA	NA	NA
1.32	0.01	0.15	0.88351	0.953808	0.02	0.88351	0	NA	NA	NA
2.09	-0.056	-0.5	0.61979	0.818193	0.25	0.61979	0	NA	NA	NA
1.62	0.121	1.37	0.17556	0.43509	1.89	0.17556	0	NA	NA	NA
1.23	-0.03	-0.45	0.65247	0.836834	0.21	0.65247	0	NA	NA	NA
0.97	0.08	1.32	0.19446	0.460322	1.73	0.19446	0	NA	NA	NA
2.98	-0.167	-1.38	0.17366	0.432928	1.91	0.17366	0	NA	NA	NA
2.27	-0.183	-1.58	0.12005	0.354632	2.5	0.12005	0	NA	NA	NA
1.67	-0.073	-0.85	0.39717	0.663458	0.73	0.39717	0	NA	NA	NA
2.39	-0.377	-2.85	0.0064	0.068494	8.12	0.0064	0	NA	NA	NA
2.17	-0.119	-0.56	0.57636	0.792674	0.32	0.57636	0	NA	NA	NA
1.35	-0.021	-0.23	0.82277	0.925711	0.05	0.82277	0	NA	NA	NA
1.31	-0.194	-2.23	0.03049	0.168737	4.97	0.03049	0	NA	NA	NA
1.44	-0.114	-1.26	0.21203	0.481609	1.6	0.21203	0	NA	NA	NA
3.41	-0.203	-1.43	0.15864	0.412078	2.05	0.15864	0	NA	NA	NA
1.3	-0.143	-1.68	0.10028	0.322157	2.81	0.10028	0	NA	NA	NA
3.37	-0.528	-1.71	0.09338	0.30988	2.93	0.09338	0	NA	NA	NA
6.79	-0.096	-0.84	0.40383	0.669406	0.71	0.40383	0	ILMN_1889752	221710	SMIM13
1.84	-0.002	-0.02	0.98624	0.995636	0	0.98624	0	NA	NA	NA
4.62	-0.119	-1.22	0.22676	0.49974	1.5	0.22676	0	NA	NA	NA
5.42	-0.365	-4.04	0.00019	0.008558	16.35	0.00019	-1	NA	NA	NA
1.38	-0.01	-0.12	0.90125	0.961883	0.02	0.90125	0	NA	NA	NA
1.45	-0.112	-1.41	0.16531	0.421294	1.98	0.16531	0	NA	NA	NA
1.77	0.08	0.8	0.42577	0.687109	0.65	0.42577	0	NA	NA	NA
1.2	0.083	1.22	0.22842	0.501474	1.49	0.22842	0	NA	NA	NA
1.6	0.13	1.52	0.13488	0.377172	2.31	0.13488	0	NA	NA	NA
1.96	0.204	1.8	0.07768	0.281506	3.25	0.07768	0	NA	NA	NA
2.14	0.083	0.72	0.47432	0.722309	0.52	0.47432	0	NA	NA	NA
2.52	0.503	2.03	0.04753	0.214499	4.13	0.04753	0	NA	NA	NA
3.68	-0.365	-2.59	0.01257	0.101627	6.71	0.01257	0	NA	NA	NA
1.36	-0.156	-2.17	0.03508	0.182217	4.7	0.03508	0	NA	NA	NA
1.39	-0.098	-1.6	0.11607	0.348154	2.56	0.11607	0	NA	NA	NA
1.53	0	0	0.99909	0.999645	0	0.99909	0	NA	NA	NA
4.7	-0.02	-0.2	0.84395	0.935404	0.04	0.84395	0	NA	NA	NA
1.82	0.182	2.17	0.03486	0.18147	4.71	0.03486	0	NA	NA	NA
1.73	-0.007	-0.09	0.92724	0.972396	0.01	0.92724	0	NA	NA	NA
1.63	-0.11	-1.2	0.23511	0.509073	1.45	0.23511	0	NA	NA	NA
1.29	0.17	2.49	0.01632	0.118018	6.19	0.01632	0	NA	NA	NA
2.97	-0.304	-2.23	0.03055	0.168771	4.96	0.03055	0	NA	NA	NA
2.36	-0.253	-2.16	0.03591	0.184557	4.65	0.03591	0	NA	NA	NA
11.45	0.006	0.09	0.93258	0.974403	0.01	0.93258	0	ILMN_1869109	64710	NUCKS1
1.18	-0.033	-0.5	0.61692	0.816664	0.25	0.61692	0	NA	NA	NA
3.37	-0.041	-0.35	0.7303	0.879284	0.12	0.7303	0	NA	NA	NA
1.53	0.033	0.44	0.66219	0.841534	0.19	0.66219	0	NA	NA	NA
3.05	0.101	0.8	0.42822	0.689158	0.64	0.42822	0	ILMN_1886412	127841	LINC00628
1.45	0.02	0.25	0.80558	0.91692	0.06	0.80558	0	NA	NA	NA
1.46	-0.17	-1.69	0.09659	0.315236	2.87	0.09659	0	NA	NA	NA
1.31	-0.215	-2.88	0.00587	0.065664	8.3	0.00587	0	NA	NA	NA
2.37	0.074	0.68	0.50215	0.741491	0.46	0.50215	0	NA	NA	NA
1.22	-0.12	-1.61	0.1149	0.346198	2.58	0.1149	0	NA	NA	NA
1.91	-0.097	-0.92	0.35977	0.632906	0.85	0.35977	0	NA	NA	NA
2.83	0.035	0.27	0.78749	0.908673	0.07	0.78749	0	NA	NA	NA
8.68	-0.159	-2.3	0.02588	0.153407	5.28	0.02588	0	ILMN_1826531	552889	ATXN7L3B
1.53	-0.038	-0.5	0.6181	0.817318	0.25	0.6181	0	NA	NA	NA
1.63	-0.092	-1.29	0.20284	0.470436	1.67	0.20284	0	NA	NA	NA
1.78	0.071	0.79	0.43253	0.692463	0.63	0.43253	0	NA	NA	NA
1.88	0.174	1.64	0.10739	0.334061	2.69	0.10739	0	NA	NA	NA
1.41	-0.012	-0.15	0.88104	0.952823	0.02	0.88104	0	NA	NA	NA
2.77	-0.334	-2.14	0.03706	0.187554	4.6	0.03706	0	NA	NA	NA
1.89	0.028	0.26	0.79617	0.912449	0.07	0.79617	0	NA	NA	NA
1.81	0.183	1.83	0.07277	0.271747	3.36	0.07277	0	NA	NA	NA
1.63	-0.213	-2.29	0.02667	0.155908	5.22	0.02667	0	NA	NA	NA
1.51	-0.126	-1.17	0.24899	0.52475	1.36	0.24899	0	NA	NA	NA
1.94	-0.383	-3.87	0.00033	0.011979	14.95	0.00033	-1	NA	NA	NA
1.49	0.112	1.41	0.16502	0.420819	1.99	0.16502	0	NA	NA	NA
2	0.118	1.12	0.2699	0.547095	1.25	0.2699	0	NA	NA	NA
1.35	0.044	0.62	0.53867	0.767371	0.38	0.53867	0	NA	NA	NA
2.74	0.677	3.31	0.00175	0.033257	10.97	0.00175	1	NA	NA	NA
1.47	0.011	0.15	0.88061	0.952513	0.02	0.88061	0	NA	NA	NA
4.02	0.027	0.11	0.91248	0.966329	0.01	0.91248	0	NA	NA	NA
1.86	0.053	0.61	0.54254	0.770385	0.38	0.54254	0	NA	NA	NA
2.59	-0.116	-0.52	0.60252	0.808545	0.27	0.60252	0	NA	NA	NA
1.17	0.087	1.36	0.17908	0.438822	1.86	0.17908	0	NA	NA	NA
1.95	0.097	1.04	0.30374	0.581025	1.08	0.30374	0	NA	NA	NA
2.39	-0.072	-0.51	0.61062	0.81324	0.26	0.61062	0	NA	NA	NA
3.26	0.018	0.16	0.87111	0.947631	0.03	0.87111	0	NA	NA	NA
1.61	-0.127	-1.24	0.2215	0.492869	1.53	0.2215	0	NA	NA	NA
1.08	0.036	0.55	0.58226	0.796865	0.31	0.58226	0	NA	NA	NA
2.02	0.02	0.19	0.85034	0.938374	0.04	0.85034	0	NA	NA	NA
1.16	-0.073	-0.85	0.39712	0.663458	0.73	0.39712	0	NA	NA	NA
1.8	0.134	1.21	0.23321	0.506982	1.46	0.23321	0	NA	NA	NA
1.57	0.084	0.99	0.32595	0.602178	0.98	0.32595	0	NA	NA	NA
2.4	0.008	0.07	0.94709	0.980287	0	0.94709	0	NA	NA	NA
1.83	-0.089	-0.83	0.4089	0.673726	0.69	0.4089	0	NA	NA	NA
1.65	-0.255	-3.05	0.00367	0.050235	9.32	0.00367	0	NA	NA	NA
2.5	-0.561	-4.31	8e-05	0.005191	18.58	8e-05	-1	NA	NA	NA
5.38	-0.546	-2.56	0.0137	0.106766	6.54	0.0137	0	ILMN_1863994	54083	LRRC3DN
3.39	0.058	0.39	0.7005	0.863189	0.15	0.7005	0	NA	NA	NA
4.06	0.081	0.41	0.6851	0.854092	0.17	0.6851	0	NA	NA	NA
1.36	-0.003	-0.04	0.97169	0.989699	0	0.97169	0	NA	NA	NA
1.81	-0.347	-3.18	0.00259	0.041209	10.08	0.00259	-1	NA	NA	NA
2.66	-0.111	-0.61	0.5419	0.770062	0.38	0.5419	0	NA	NA	NA
1.39	-0.172	-2.39	0.02076	0.13515	5.71	0.02076	0	NA	NA	NA
1.61	-0.102	-1.36	0.18163	0.442125	1.84	0.18163	0	NA	NA	NA
1.68	0.12	1.49	0.14345	0.390064	2.21	0.14345	0	NA	NA	NA
1.41	0.065	0.71	0.48376	0.729424	0.5	0.48376	0	NA	NA	NA
1.96	-0.304	-2.54	0.01414	0.108791	6.48	0.01414	0	NA	NA	NA
1.64	0.024	0.25	0.80409	0.916287	0.06	0.80409	0	NA	NA	NA
2.99	-0.14	-0.79	0.43535	0.694508	0.62	0.43535	0	NA	NA	NA
2.6	-0.017	-0.12	0.90599	0.963784	0.01	0.90599	0	NA	NA	NA
2.56	0.084	0.71	0.47866	0.726105	0.51	0.47866	0	NA	NA	NA
1.7	-0.179	-1.92	0.061	0.246484	3.68	0.061	0	NA	NA	NA
1.14	0.041	0.57	0.56966	0.788294	0.33	0.56966	0	NA	NA	NA
1.95	0.026	0.22	0.82805	0.928166	0.05	0.82805	0	NA	NA	NA
1.3	0.021	0.29	0.77395	0.902386	0.08	0.77395	0	NA	NA	NA
1.36	-0.096	-1.71	0.09451	0.311829	2.91	0.09451	0	NA	NA	NA
1.51	-0.043	-0.63	0.53185	0.762137	0.4	0.53185	0	NA	NA	NA
2	-0.048	-0.38	0.70239	0.864118	0.15	0.70239	0	NA	NA	NA
1.57	0.08	0.91	0.36875	0.640079	0.82	0.36875	0	NA	NA	NA
2.02	-0.039	-0.4	0.68869	0.85653	0.16	0.68869	0	NA	NA	NA
1.44	0.038	0.49	0.62862	0.823389	0.24	0.62862	0	NA	NA	NA
1.55	0.022	0.3	0.76462	0.897828	0.09	0.76462	0	NA	NA	NA
3.13	-0.067	-0.47	0.64235	0.831307	0.22	0.64235	0	NA	NA	NA
1.3	0.062	0.92	0.36186	0.634468	0.85	0.36186	0	NA	NA	NA
7.09	0.05	0.23	0.81635	0.922675	0.05	0.81635	0	NA	NA	NA
1.56	0.049	0.63	0.53102	0.761663	0.4	0.53102	0	NA	NA	NA
2.9	0.034	0.28	0.77692	0.903428	0.08	0.77692	0	NA	NA	NA
1.72	-0.163	-1.36	0.17997	0.43996	1.85	0.17997	0	NA	NA	NA
1.89	0.2	2.15	0.03691	0.187312	4.6	0.03691	0	NA	NA	NA
1.07	-0.044	-0.68	0.50132	0.740876	0.46	0.50132	0	NA	NA	NA
1.32	-0.14	-1.74	0.08845	0.30153	3.02	0.08845	0	NA	NA	NA
1.56	-0.152	-1.59	0.11789	0.35069	2.53	0.11789	0	NA	NA	NA
3.12	0.006	0.05	0.9636	0.986572	0	0.9636	0	ILMN_1867134	100507670	LOC100507670
4.29	0.049	0.29	0.77371	0.902386	0.08	0.77371	0	NA	NA	NA
1.47	-0.102	-1.33	0.1913	0.455596	1.76	0.1913	0	NA	NA	NA
3.91	0.242	1.51	0.13869	0.383058	2.27	0.13869	0	NA	NA	NA
2.23	-0.091	-0.44	0.65896	0.840233	0.2	0.65896	0	NA	NA	NA
1.8	-0.322	-3.3	0.00182	0.033869	10.88	0.00182	-1	NA	NA	NA
3.2	0.01	0.08	0.93311	0.974415	0.01	0.93311	0	NA	NA	NA
1.43	-0.104	-1.27	0.21163	0.481199	1.6	0.21163	0	NA	NA	NA
7.66	0.123	0.45	0.65388	0.837433	0.2	0.65388	0	NA	NA	NA
1.66	-0.315	-4.17	0.00013	0.006851	17.36	0.00013	-1	NA	NA	NA
1.29	0.005	0.07	0.94344	0.979112	0.01	0.94344	0	NA	NA	NA
2.79	-0.072	-0.54	0.5921	0.802611	0.29	0.5921	0	NA	NA	NA
1.19	0.115	1.85	0.07043	0.267436	3.42	0.07043	0	NA	NA	NA
1.38	-0.131	-1.82	0.07514	0.276673	3.31	0.07514	0	NA	NA	NA
1.64	0.024	0.2	0.84505	0.935855	0.04	0.84505	0	NA	NA	NA
2.14	0.102	0.88	0.38426	0.652846	0.77	0.38426	0	NA	NA	NA
1.36	0.01	0.13	0.89421	0.958879	0.02	0.89421	0	NA	NA	NA
5.73	0.008	0.06	0.95566	0.983502	0	0.95566	0	NA	NA	NA
1.19	-0.153	-1.62	0.11116	0.34034	2.63	0.11116	0	NA	NA	NA
2.35	0.121	1.01	0.31945	0.59696	1.01	0.31945	0	NA	NA	NA
1.34	0.115	1.48	0.14638	0.394366	2.18	0.14638	0	NA	NA	NA
2.44	-0.017	-0.15	0.87759	0.950768	0.02	0.87759	0	NA	NA	NA
1.9	-0.07	-0.77	0.44326	0.700786	0.6	0.44326	0	NA	NA	NA
1.29	-0.154	-2.04	0.04692	0.213012	4.16	0.04692	0	NA	NA	NA
2.06	-0.104	-0.87	0.3909	0.6585	0.75	0.3909	0	NA	NA	NA
1.45	-0.137	-1.26	0.21246	0.482124	1.6	0.21246	0	NA	NA	NA
2.15	-0.034	-0.31	0.75993	0.895314	0.09	0.75993	0	NA	NA	NA
2.43	-0.511	-4.31	8e-05	0.005191	18.6	8e-05	-1	NA	NA	NA
1.26	-0.106	-1.38	0.17524	0.434797	1.89	0.17524	0	NA	NA	NA
2.2	0.234	2.3	0.02597	0.153734	5.27	0.02597	0	NA	NA	NA
2.24	-0.252	-2.41	0.01979	0.131839	5.8	0.01979	0	NA	NA	NA
3.5	-0.423	-3.41	0.00131	0.028253	11.63	0.00131	-1	NA	NA	NA
3.21	-0.233	-2.12	0.03885	0.192613	4.51	0.03885	0	NA	NA	NA
2.01	-0.092	-1.07	0.29011	0.566921	1.14	0.29011	0	NA	NA	NA
5.77	-0.058	-0.29	0.77336	0.902298	0.08	0.77336	0	NA	NA	NA
1.91	-0.105	-0.97	0.33891	0.613928	0.93	0.33891	0	NA	NA	NA
1.41	-0.079	-0.84	0.40327	0.668949	0.71	0.40327	0	NA	NA	NA
1.85	-0.076	-0.97	0.33595	0.610999	0.94	0.33595	0	NA	NA	NA
1.43	-0.047	-0.55	0.58312	0.797232	0.31	0.58312	0	NA	NA	NA
2.16	-0.122	-1.12	0.26774	0.544902	1.26	0.26774	0	NA	NA	NA
2.44	0.498	3.5	0.001	0.023859	12.26	0.001	1	NA	NA	NA
2.84	0.019	0.08	0.94022	0.977937	0.01	0.94022	0	NA	NA	NA
1.91	-0.093	-1	0.32334	0.599972	1	0.32334	0	NA	NA	NA
2.22	0.366	2.82	0.00688	0.071549	7.96	0.00688	0	NA	NA	NA
1.41	-0.042	-0.5	0.62197	0.819446	0.25	0.62197	0	NA	NA	NA
2.2	-0.004	-0.04	0.97059	0.989326	0	0.97059	0	NA	NA	NA
1.3	-0.438	-3.22	0.0023	0.038672	10.35	0.0023	-1	ILMN_1843157	27330	RPS6KA6
3.51	-0.267	-1.31	0.19599	0.462249	1.72	0.19599	0	NA	NA	NA
3.88	-0.122	-0.98	0.3338	0.609233	0.95	0.3338	0	NA	NA	NA
1.87	-0.473	-3.69	0.00056	0.016831	13.62	0.00056	-1	NA	NA	NA
3.74	0.343	1.49	0.1434	0.390028	2.21	0.1434	0	NA	NA	NA
1.95	-0.036	-0.32	0.75219	0.891423	0.1	0.75219	0	NA	NA	NA
4.63	-0.623	-1	0.3214	0.598491	1	0.3214	0	NA	NA	NA
2.16	-0.128	-1.06	0.29541	0.572254	1.12	0.29541	0	NA	NA	NA
1.55	-0.153	-1.47	0.14754	0.396068	2.17	0.14754	0	NA	NA	NA
1.77	-0.18	-1.84	0.07122	0.268904	3.4	0.07122	0	NA	NA	NA
1.97	-0.086	-0.8	0.42704	0.688233	0.64	0.42704	0	NA	NA	NA
2.55	0.293	1.81	0.07709	0.280054	3.26	0.07709	0	NA	NA	NA
1.17	0.009	0.13	0.89856	0.960978	0.02	0.89856	0	NA	NA	NA
1.49	-0.026	-0.29	0.77094	0.900768	0.09	0.77094	0	NA	NA	NA
1.24	0.075	1.02	0.31149	0.589227	1.05	0.31149	0	NA	NA	NA
2.22	-0.199	-2.07	0.04366	0.205252	4.29	0.04366	0	NA	NA	NA
3.79	0.436	1.93	0.05909	0.241989	3.73	0.05909	0	NA	NA	NA
5.29	0.072	0.36	0.71943	0.873666	0.13	0.71943	0	NA	NA	NA
7.61	0.184	1.17	0.24868	0.524394	1.36	0.24868	0	ILMN_1869897	140609	NEK7
3.12	0.224	1.26	0.21347	0.483494	1.59	0.21347	0	NA	NA	NA
1.48	0.263	3.15	0.00275	0.04289	9.95	0.00275	1	NA	NA	NA
5.38	0.34	1.16	0.25339	0.529496	1.34	0.25339	0	NA	NA	NA
1.62	0.081	1.03	0.3062	0.584045	1.07	0.3062	0	NA	NA	NA
4.57	-0.325	-3.49	0.00102	0.024189	12.21	0.00102	-1	NA	NA	NA
2.76	0.094	0.6	0.54938	0.775126	0.36	0.54938	0	NA	NA	NA
1.47	0.125	1.95	0.05705	0.23786	3.8	0.05705	0	NA	NA	NA
2.22	-0.072	-0.55	0.58304	0.797224	0.31	0.58304	0	NA	NA	NA
1.46	-0.052	-0.37	0.71111	0.869556	0.14	0.71111	0	NA	NA	NA
1.9	0.075	0.81	0.42439	0.68617	0.65	0.42439	0	NA	NA	NA
1.53	0.149	1.78	0.08076	0.286783	3.18	0.08076	0	NA	NA	NA
1.83	0.069	0.78	0.43749	0.696229	0.61	0.43749	0	NA	NA	NA
1.38	0.009	0.14	0.89177	0.957988	0.02	0.89177	0	NA	NA	NA
2.44	0.51	2.15	0.03689	0.187289	4.6	0.03689	0	NA	NA	NA
2.06	-0.231	-2.16	0.03576	0.184107	4.66	0.03576	0	NA	NA	NA
1.83	-0.007	-0.07	0.94534	0.979884	0	0.94534	0	NA	NA	NA
2.26	-0.032	-0.27	0.78487	0.907477	0.08	0.78487	0	NA	NA	NA
2.68	-0.038	-0.27	0.7894	0.909802	0.07	0.7894	0	NA	NA	NA
1.25	-0.091	-1.24	0.22133	0.492661	1.53	0.22133	0	NA	NA	NA
1.38	0.05	0.56	0.57716	0.793232	0.32	0.57716	0	NA	NA	NA
3.25	-0.126	-1.2	0.23402	0.507658	1.45	0.23402	0	ILMN_1894624	207147	TRY2P
1.88	0.1	1.34	0.18731	0.450075	1.79	0.18731	0	NA	NA	NA
2.96	-0.234	-1.65	0.10599	0.331763	2.71	0.10599	0	NA	NA	NA
1.94	-0.108	-0.91	0.36477	0.636764	0.84	0.36477	0	NA	NA	NA
1.44	-0.017	-0.21	0.83308	0.930288	0.04	0.83308	0	NA	NA	NA
1.52	0.042	0.55	0.58551	0.798707	0.3	0.58551	0	NA	NA	NA
1.66	-0.161	-1.79	0.07953	0.284779	3.21	0.07953	0	NA	NA	NA
5.9	-0.281	-4.12	0.00014	0.007343	17.01	0.00014	-1	NA	NA	NA
1.26	0.201	2.98	0.00454	0.056647	8.85	0.00454	0	NA	NA	NA
1.73	-0.09	-0.69	0.49241	0.734987	0.48	0.49241	0	NA	NA	NA
1.73	0.01	0.12	0.9088	0.964731	0.01	0.9088	0	NA	NA	NA
2.61	-0.142	-1.39	0.1699	0.427683	1.94	0.1699	0	NA	NA	NA
1.71	0.114	1.12	0.27001	0.547191	1.24	0.27001	0	NA	NA	NA
1.55	-0.039	-0.47	0.64177	0.830812	0.22	0.64177	0	NA	NA	NA
1.35	0.089	1.14	0.25885	0.535438	1.31	0.25885	0	NA	NA	NA
1.26	0.052	0.76	0.45307	0.707391	0.57	0.45307	0	NA	NA	NA
2.55	-0.263	-1.35	0.18216	0.442734	1.83	0.18216	0	NA	NA	NA
3.97	-0.074	-0.68	0.50025	0.740206	0.46	0.50025	0	NA	NA	NA
1.96	-0.077	-0.73	0.46625	0.716159	0.54	0.46625	0	NA	NA	NA
1.54	0.059	0.81	0.42259	0.684544	0.65	0.42259	0	NA	NA	NA
2.82	0.391	1.75	0.08587	0.296575	3.07	0.08587	0	NA	NA	NA
1.41	-0.007	-0.11	0.91319	0.966587	0.01	0.91319	0	NA	NA	NA
4.04	-1.088	-6.61	0	3.9e-05	43.74	0	-1	NA	NA	NA
3.14	-0.026	-0.2	0.83924	0.933115	0.04	0.83924	0	NA	NA	NA
1.51	0.076	1.04	0.30162	0.578778	1.09	0.30162	0	NA	NA	NA
1.31	-0.062	-0.93	0.35752	0.630975	0.86	0.35752	0	NA	NA	NA
1.93	0.153	1.54	0.12883	0.368497	2.39	0.12883	0	NA	NA	NA
2.3	-0.067	-0.57	0.57287	0.790415	0.32	0.57287	0	NA	NA	NA
1.65	0.204	2.23	0.03045	0.168644	4.97	0.03045	0	NA	NA	NA
1.31	0.036	0.53	0.59825	0.806006	0.28	0.59825	0	NA	NA	NA
1.4	-0.274	-3.15	0.0028	0.043235	9.91	0.0028	-1	NA	NA	NA
2.74	0.297	2.1	0.04092	0.198036	4.41	0.04092	0	NA	NA	NA
1.27	0.096	0.99	0.32589	0.602095	0.98	0.32589	0	NA	NA	NA
3.36	-0.279	-2.1	0.04105	0.198368	4.4	0.04105	0	NA	NA	NA
1.89	-0.259	-2.75	0.00843	0.080183	7.54	0.00843	0	NA	NA	NA
2.42	0.083	0.35	0.72793	0.877918	0.12	0.72793	0	ILMN_1858762	1768	DNAH6
2.14	0.11	1.03	0.3064	0.584085	1.07	0.3064	0	NA	NA	NA
2.49	-0.063	-0.54	0.59056	0.801509	0.29	0.59056	0	NA	NA	NA
1.42	0.067	0.65	0.51914	0.753004	0.42	0.51914	0	NA	NA	NA
1.24	0.083	1.41	0.16386	0.419395	2	0.16386	0	NA	NA	NA
1.44	-0.158	-1.63	0.10921	0.337014	2.66	0.10921	0	NA	NA	NA
1.83	-0.03	-0.37	0.71133	0.869683	0.14	0.71133	0	NA	NA	NA
3.16	-0.096	-0.58	0.56374	0.783894	0.34	0.56374	0	ILMN_1882646	79100	LINC00626
6.78	0.031	0.33	0.74265	0.886022	0.11	0.74265	0	ILMN_1847965	165918	RNF168
1.78	0.278	2.42	0.01912	0.129027	5.87	0.01912	0	NA	NA	NA
4.43	-0.201	-0.56	0.57551	0.7921	0.32	0.57551	0	NA	NA	NA
1.35	-0.158	-1.71	0.09435	0.311514	2.91	0.09435	0	NA	NA	NA
3.52	0.113	0.95	0.34769	0.622392	0.9	0.34769	0	NA	NA	NA
1.16	0.047	0.75	0.45785	0.710743	0.56	0.45785	0	NA	NA	NA
2.74	-0.227	-1.77	0.08231	0.289714	3.15	0.08231	0	NA	NA	NA
1.5	0.16	1.81	0.07589	0.27786	3.29	0.07589	0	NA	NA	NA
1.62	-0.136	-1.91	0.06238	0.24938	3.64	0.06238	0	NA	NA	NA
2.02	-0.243	-2.07	0.04372	0.205368	4.29	0.04372	0	NA	NA	NA
2.38	-0.182	-1.78	0.08161	0.288444	3.16	0.08161	0	NA	NA	NA
1.74	-0.24	-2.27	0.02784	0.160048	5.14	0.02784	0	NA	NA	NA
9.27	-0.452	-1.33	0.1905	0.454366	1.76	0.1905	0	ILMN_1837428	5874	RAB27B
1.35	0.176	2.55	0.014	0.108117	6.5	0.014	0	NA	NA	NA
2.23	-0.106	-0.99	0.3254	0.601604	0.99	0.3254	0	NA	NA	NA
1.32	0.054	0.62	0.53683	0.766226	0.39	0.53683	0	NA	NA	NA
1.51	-0.061	-0.68	0.49948	0.739707	0.46	0.49948	0	NA	NA	NA
3.52	0.105	0.88	0.38454	0.653209	0.77	0.38454	0	NA	NA	NA
2.45	-0.069	-0.58	0.56648	0.785971	0.33	0.56648	0	NA	NA	NA
1.39	-0.019	-0.24	0.81194	0.920059	0.06	0.81194	0	NA	NA	NA
2.63	0.03	0.27	0.79103	0.910569	0.07	0.79103	0	NA	NA	NA
1.78	-0.133	-1.54	0.12899	0.368708	2.38	0.12899	0	NA	NA	NA
1.84	0.01	0.1	0.91704	0.967888	0.01	0.91704	0	NA	NA	NA
1.94	-0.196	-1.82	0.07501	0.276395	3.31	0.07501	0	NA	NA	NA
3.36	-0.228	-1.75	0.08629	0.297555	3.06	0.08629	0	ILMN_1882500	284648	LINC01686
